Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),
2026-05-17,15:46:57.961,3.7594680179608986e-05,-44.24873733520508,-110.47144317626953,324.8947448730469,165.52999877929688,159.36474609375,,,106865.1328125,0.36105382442474365,242.11166381835938,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:46:57.961Z,,,,,
2026-05-17,15:47:38.007,3.7610778235830367e-05,-44.24687576293945,-110.4706802368164,324.95172119140625,165.52999877929688,159.42172241210938,,,106903.34375,0.3611171245574951,242.15411376953125,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:47:38.007Z,,,,,
2026-05-17,15:48:18.054,3.7589776184177026e-05,-44.24930191040039,-110.47173309326172,324.8726806640625,165.52999877929688,159.34268188476562,,,106850.34375,0.3610292971134186,242.09521484375,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:48:18.054Z,,,,,
2026-05-17,15:48:58.100,3.7586891266983e-05,-44.249637603759766,-110.471923828125,324.8586120605469,165.52999877929688,159.32861328125,,,106840.8984375,0.36101365089416504,242.08473205566406,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:48:58.100Z,,,,,
2026-05-17,15:50:40.561,3.759126047953032e-05,-44.24913024902344,-110.4712142944336,324.91180419921875,165.52999877929688,159.38180541992188,,,106876.578125,0.3610727787017822,242.12437438964844,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:50:40.561Z,,,,,
2026-05-17,15:52:08.009,3.756636579055339e-05,-44.25200653076172,-110.4736099243164,324.7325439453125,165.52999877929688,159.20254516601562,,,106756.3671875,0.3608735501766205,241.99078369140625,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:52:08.009Z,,,,,
2026-05-17,15:56:51.679,3.756825753953308e-05,-44.25178909301758,-110.4719467163086,324.8567810058594,165.52999877929688,159.3267822265625,,,106839.6796875,0.3610116243362427,242.0833740234375,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:56:51.679Z,,,,,
2026-05-17,15:57:33.652,3.7572015571640804e-05,-44.2513542175293,-110.47431945800781,324.6794128417969,165.52999877929688,159.1494140625,,,106720.7421875,0.36081451177597046,241.95118713378906,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:57:33.652Z,,,,,
2026-05-17,15:58:13.699,3.758272941922769e-05,-44.250118255615234,-110.47254180908203,324.8125915527344,165.52999877929688,159.2825927734375,,,106810.0390625,0.36096251010894775,242.05044555664062,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:58:13.699Z,,,,,
2026-05-17,15:58:53.712,3.7566609535133466e-05,-44.25197982788086,-110.47347259521484,324.7427062988281,165.52999877929688,159.21270751953125,,,106763.1796875,0.3608848452568054,241.9983673095703,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:58:53.712Z,,,,,
2026-05-17,15:59:33.759,3.757530794246122e-05,-44.250972747802734,-110.4734115600586,324.7470703125,165.52999877929688,159.21707153320312,,,106766.109375,0.3608897030353546,242.00161743164062,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T05:59:33.759Z,,,,,
2026-05-17,16:00:13.804,3.756070145755075e-05,-44.252662658691406,-110.47478485107422,324.6443786621094,165.52999877929688,159.1143798828125,,,106697.2421875,0.36077558994293213,241.9250946044922,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:00:13.804Z,,,,,
2026-05-17,16:00:53.849,3.755485522560775e-05,-44.25333786010742,-110.47582244873047,324.5671081542969,165.52999877929688,159.037109375,,,106645.421875,0.3606896996498108,241.8675079345703,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:00:53.849Z,,,,,
2026-05-17,16:01:33.863,3.755583384190686e-05,-44.25322723388672,-110.474853515625,324.6394958496094,165.52999877929688,159.1094970703125,,,106693.9765625,0.36077016592025757,241.92144775390625,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:01:33.863Z,,,,,
2026-05-17,16:02:13.910,3.757748709176667e-05,-44.2507209777832,-110.47396087646484,324.7061767578125,165.52999877929688,159.17617797851562,,,106738.6875,0.3608442544937134,241.9711456298828,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:02:13.910Z,,,,,
2026-05-17,16:02:53.957,3.7573739973595366e-05,-44.251155853271484,-110.47440338134766,324.67327880859375,165.52999877929688,159.14328002929688,,,106716.625,0.3608076870441437,241.94662475585938,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:02:53.957Z,,,,,
2026-05-17,16:03:34.003,3.754406134248711e-05,-44.25458908081055,-110.4761962890625,324.5391845703125,165.52999877929688,159.00918579101562,,,106626.703125,0.3606586754322052,241.84669494628906,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:03:34.003Z,,,,,
2026-05-17,16:04:14.046,3.7572001019725576e-05,-44.25135803222656,-110.4745864868164,324.6595764160156,165.52999877929688,159.12957763671875,,,106707.4296875,0.36079248785972595,241.93641662597656,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:04:14.046Z,,,,,
2026-05-17,16:04:54.057,3.755264333449304e-05,-44.25359344482422,-110.47528839111328,324.6067810058594,165.52999877929688,159.0767822265625,,,106672.03125,0.3607338070869446,241.89706420898438,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:04:54.057Z,,,,,
2026-05-17,16:05:34.104,3.754919089260511e-05,-44.25399398803711,-110.4756851196289,324.5774230957031,165.52999877929688,159.04742431640625,,,106652.34375,0.36070117354393005,241.8751983642578,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:05:34.104Z,,,,,
2026-05-17,16:06:14.150,3.7556703318841755e-05,-44.25312423706055,-110.47640228271484,324.5235290527344,165.52999877929688,158.9935302734375,,,106616.203125,0.3606412708759308,241.8350372314453,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:06:14.150Z,,,,,
2026-05-17,16:06:54.196,3.756997830350883e-05,-44.251590728759766,-110.4737548828125,324.72186279296875,165.52999877929688,159.19186401367188,,,106749.203125,0.3608616888523102,241.9828338623047,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:06:54.196Z,,,,,
2026-05-17,16:07:57.060,3.7555313610937446e-05,-44.2532844543457,-110.47499084472656,324.6291809082031,165.52999877929688,159.09918212890625,,,106687.0546875,0.3607586920261383,241.91375732421875,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:07:57.060Z,,,,,
2026-05-17,16:08:37.106,3.7551435525529087e-05,-44.25373458862305,-110.47582244873047,324.5670471191406,165.52999877929688,159.03704833984375,,,106645.3828125,0.360689640045166,241.86746215820312,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:08:37.106Z,,,,,
2026-05-17,16:09:17.151,3.7554978916887194e-05,-44.253326416015625,-110.4756088256836,324.5829162597656,165.52999877929688,159.05291748046875,,,106656.0234375,0.36070728302001953,241.87928771972656,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:09:17.151Z,,,,,
2026-05-17,16:09:57.199,3.753923738258891e-05,-44.25514602661133,-110.47594451904297,324.55804443359375,165.52999877929688,159.02804565429688,,,106639.359375,0.36067965626716614,241.86074829101562,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:09:57.199Z,,,,,
2026-05-17,16:10:37.211,3.756194200832397e-05,-44.25252151489258,-110.47602844238281,324.5516357421875,165.52999877929688,159.02163696289062,,,106635.0546875,0.3606725335121155,241.85597229003906,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:10:37.211Z,,,,,
2026-05-17,16:11:17.257,3.755259604076855e-05,-44.25360107421875,-110.47529602050781,324.6065368652344,165.52999877929688,159.0765380859375,,,106671.8671875,0.3607335388660431,241.89688110351562,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:11:17.257Z,,,,,
2026-05-17,16:11:57.303,3.755753641598858e-05,-44.253028869628906,-110.47502899169922,324.6265563964844,165.52999877929688,159.0965576171875,,,106685.2890625,0.3607557713985443,241.91180419921875,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:11:57.303Z,,,,,
2026-05-17,16:12:37.350,3.754512727027759e-05,-44.25446319580078,-110.47691345214844,324.48529052734375,165.52999877929688,158.95529174804688,,,106590.5625,0.3605988025665283,241.80653381347656,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:12:37.350Z,,,,,
2026-05-17,16:13:17.395,3.754164936253801e-05,-44.25486755371094,-110.47738647460938,324.45025634765625,165.52999877929688,158.92025756835938,,,106567.0703125,0.3605598509311676,241.78042602539062,0.010824184864759445,0,,,,,,,,,0,0,0,0,2026-05-17T06:13:17.395Z,,,,,
