Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),
2025-09-05,08:04:43.911,1.8165602568842587e-06,-57.407501220703125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:04:43.911Z,,,,,
2025-09-05,08:06:09.663,1.8146600950785796e-06,-57.41204833984375,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:06:09.663Z,,,,,
2025-09-05,08:07:35.416,1.812676032386662e-06,-57.41679763793945,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:07:35.416Z,,,,,
2025-09-05,08:09:01.168,1.8073083083436359e-06,-57.4296760559082,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:09:01.168Z,,,,,
2025-09-05,08:10:26.920,1.8148127765016397e-06,-57.41168212890625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:10:26.920Z,,,,,
2025-09-05,08:11:52.673,1.8057731949738809e-06,-57.43336868286133,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:11:52.673Z,,,,,
2025-09-05,08:13:18.425,1.7991943650486064e-06,-57.44921875,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:13:18.425Z,,,,,
2025-09-05,08:14:44.178,1.795345951904892e-06,-57.458518981933594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:14:44.178Z,,,,,
2025-09-05,08:16:09.930,1.7927693534147693e-06,-57.46475601196289,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:16:09.930Z,,,,,
2025-09-05,08:17:35.682,1.7910476799443131e-06,-57.468929290771484,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:17:35.682Z,,,,,
2025-09-05,08:19:01.435,1.7881133089758805e-06,-57.476051330566406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:19:01.435Z,,,,,
2025-09-05,08:20:27.188,1.7844407693701214e-06,-57.48497772216797,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:20:27.188Z,,,,,
2025-09-05,08:21:52.939,1.7817363868743996e-06,-57.4915657043457,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:21:52.939Z,,,,,
2025-09-05,08:23:18.692,1.7838697203842457e-06,-57.48637008666992,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:23:18.692Z,,,,,
2025-09-05,08:24:44.445,1.7822264908318175e-06,-57.49037170410156,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:24:44.445Z,,,,,
2025-09-05,08:26:10.198,1.7686147657514084e-06,-57.52366638183594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:26:10.198Z,,,,,
2025-09-05,08:27:35.951,1.772403038557968e-06,-57.514373779296875,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:27:35.951Z,,,,,
2025-09-05,08:29:01.703,1.7685989632809651e-06,-57.523704528808594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:29:01.703Z,,,,,
2025-09-05,08:30:27.456,1.7589661638339749e-06,-57.54742431640625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:30:27.456Z,,,,,
2025-09-05,08:31:53.208,1.7481376062278287e-06,-57.57424545288086,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:31:53.208Z,,,,,
2025-09-05,08:33:18.961,1.740305492603511e-06,-57.593746185302734,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:33:18.961Z,,,,,
2025-09-05,08:34:44.713,1.7276863673032494e-06,-57.62535095214844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:34:44.713Z,,,,,
2025-09-05,08:36:10.466,1.7181903331220383e-06,-57.649288177490234,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:36:10.466Z,,,,,
2025-09-05,08:37:36.218,1.7127603086919407e-06,-57.66303253173828,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:37:36.218Z,,,,,
2025-09-05,08:39:01.970,1.7029360606102273e-06,-57.68801498413086,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:39:01.970Z,,,,,
2025-09-05,08:40:27.723,1.6953732711044722e-06,-57.70734786987305,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:40:27.723Z,,,,,
2025-09-05,08:41:53.475,1.6861265521583846e-06,-57.73109817504883,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:41:53.475Z,,,,,
2025-09-05,08:43:19.227,1.6823330497572897e-06,-57.74087905883789,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:43:19.227Z,,,,,
2025-09-05,08:44:44.980,1.6739303418944473e-06,-57.76262664794922,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:44:44.980Z,,,,,
2025-09-05,08:46:10.732,1.671158770477632e-06,-57.76982116699219,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:46:10.732Z,,,,,
2025-09-05,08:47:36.485,1.6672186120558763e-06,-57.78007507324219,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:47:36.485Z,,,,,
2025-09-05,08:49:02.237,1.6658226513754926e-06,-57.783714294433594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:49:02.237Z,,,,,
2025-09-05,08:50:27.989,1.6591745861660456e-06,-57.80107879638672,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:50:27.989Z,,,,,
2025-09-05,08:51:53.741,1.6502306152688107e-06,-57.824554443359375,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:51:53.741Z,,,,,
2025-09-05,08:53:19.493,1.6293871567540918e-06,-57.879756927490234,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:53:19.493Z,,,,,
2025-09-05,08:54:45.245,1.6189021607715404e-06,-57.90779495239258,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:54:45.245Z,,,,,
2025-09-05,08:56:10.997,1.6168916090464336e-06,-57.91318893432617,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:56:10.997Z,,,,,
2025-09-05,08:57:36.749,1.6121695125548285e-06,-57.9258918762207,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:57:36.749Z,,,,,
2025-09-05,08:59:02.502,1.612498522263195e-06,-57.92500686645508,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T22:59:02.502Z,,,,,
2025-09-05,09:00:28.255,1.5916815527816652e-06,-57.98143768310547,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:00:28.255Z,,,,,
2025-09-05,09:01:54.008,1.585519953550829e-06,-57.99828338623047,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:01:54.008Z,,,,,
2025-09-05,09:03:19.760,1.5839317484278581e-06,-58.00263595581055,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:03:19.760Z,,,,,
2025-09-05,09:04:45.513,1.575587361912767e-06,-58.02557373046875,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:04:45.513Z,,,,,
2025-09-05,09:06:11.265,1.5712961385361268e-06,-58.037418365478516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:06:11.265Z,,,,,
2025-09-05,09:07:37.018,1.5655069773856667e-06,-58.05345153808594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:07:37.018Z,,,,,
2025-09-05,09:09:02.770,1.5612594097547117e-06,-58.065250396728516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:09:02.770Z,,,,,
2025-09-05,09:10:28.522,1.5591674582537962e-06,-58.07107162475586,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:10:28.522Z,,,,,
2025-09-05,09:11:54.274,1.557492396386806e-06,-58.075740814208984,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:11:54.274Z,,,,,
2025-09-05,09:13:20.027,1.5469047411897918e-06,-58.10536575317383,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:13:20.027Z,,,,,
2025-09-05,09:14:45.779,1.5419127521454357e-06,-58.11940383911133,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:14:45.779Z,,,,,
2025-09-05,09:16:11.531,1.5381133380287793e-06,-58.1301155090332,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:16:11.531Z,,,,,
2025-09-05,09:17:37.283,1.5328862446040148e-06,-58.144901275634766,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:17:37.283Z,,,,,
2025-09-05,09:19:03.036,1.5423113381984876e-06,-58.11827850341797,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:19:03.036Z,,,,,
2025-09-05,09:20:28.788,1.553241077090206e-06,-58.08761215209961,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:20:28.788Z,,,,,
2025-09-05,09:21:54.540,1.547705096527352e-06,-58.103118896484375,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:21:54.540Z,,,,,
2025-09-05,09:23:20.292,1.5430169924002257e-06,-58.11629104614258,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:23:20.292Z,,,,,
2025-09-05,09:24:46.045,1.543188773212023e-06,-58.11581039428711,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:24:46.045Z,,,,,
2025-09-05,09:26:11.796,1.5366705383712542e-06,-58.134193420410156,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:26:11.796Z,,,,,
2025-09-05,09:27:37.548,1.5363571037596557e-06,-58.13507843017578,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:27:37.548Z,,,,,
2025-09-05,09:29:03.300,1.5323096249630908e-06,-58.14653396606445,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:29:03.300Z,,,,,
2025-09-05,09:30:29.052,1.5378886928374413e-06,-58.13075256347656,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:30:29.052Z,,,,,
2025-09-05,09:31:54.805,1.527564563730266e-06,-58.160003662109375,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:31:54.805Z,,,,,
2025-09-05,09:33:20.558,1.5221337434923043e-06,-58.175472259521484,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:33:20.558Z,,,,,
2025-09-05,09:34:46.311,1.5173538940871367e-06,-58.18913269042969,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:34:46.311Z,,,,,
2025-09-05,09:36:12.063,1.5132106909732101e-06,-58.20100784301758,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:36:12.063Z,,,,,
2025-09-05,09:37:37.816,1.5075594319569063e-06,-58.217254638671875,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:37:37.816Z,,,,,
2025-09-05,09:39:03.568,1.501949668636371e-06,-58.23344421386719,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:39:03.568Z,,,,,
2025-09-05,09:40:29.321,1.498063852523046e-06,-58.24469757080078,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:40:29.321Z,,,,,
2025-09-05,09:41:55.073,1.4969309631851502e-06,-58.247982025146484,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:41:55.073Z,,,,,
2025-09-05,09:43:20.826,1.4919596651452594e-06,-58.262428283691406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:43:20.826Z,,,,,
2025-09-05,09:44:46.578,1.4940933397156186e-06,-58.256221771240234,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:44:46.578Z,,,,,
2025-09-05,09:46:12.330,1.4964595038691186e-06,-58.249351501464844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:46:12.330Z,,,,,
2025-09-05,09:47:38.083,1.4938667618480395e-06,-58.25688171386719,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:47:38.083Z,,,,,
2025-09-05,09:49:03.835,1.4946946294003283e-06,-58.25447463989258,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:49:03.835Z,,,,,
2025-09-05,09:50:29.588,1.4890561033098493e-06,-58.27088928222656,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:50:29.588Z,,,,,
2025-09-05,09:51:55.340,1.4869599453959381e-06,-58.277008056640625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:51:55.340Z,,,,,
2025-09-05,09:53:21.092,1.4834832882115734e-06,-58.287174224853516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:53:21.092Z,,,,,
2025-09-05,09:54:46.844,1.4817749161011307e-06,-58.292179107666016,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:54:46.844Z,,,,,
2025-09-05,09:56:12.596,1.4825836842646822e-06,-58.2898063659668,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:56:12.596Z,,,,,
2025-09-05,09:57:38.349,1.482118591411563e-06,-58.29117202758789,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:57:38.349Z,,,,,
2025-09-05,09:59:04.101,1.4828691519142012e-06,-58.288970947265625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-04T23:59:04.101Z,,,,,
2025-09-05,10:00:29.853,1.4834893136139726e-06,-58.28715515136719,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:00:29.853Z,,,,,
2025-09-05,10:01:55.605,1.4836455193290021e-06,-58.28669738769531,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:01:55.605Z,,,,,
2025-09-05,10:03:21.357,1.481416234128119e-06,-58.29322814941406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:03:21.357Z,,,,,
2025-09-05,10:04:47.110,1.484023300690751e-06,-58.28559112548828,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:04:47.110Z,,,,,
2025-09-05,10:06:12.862,1.4814670521445805e-06,-58.2930793762207,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:06:12.862Z,,,,,
2025-09-05,10:07:38.614,1.4802042187511688e-06,-58.296783447265625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:07:38.614Z,,,,,
2025-09-05,10:09:04.366,1.4804701322645997e-06,-58.29600524902344,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:09:04.366Z,,,,,
2025-09-05,10:10:30.118,1.478637159380014e-06,-58.30138397216797,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:10:30.118Z,,,,,
2025-09-05,10:11:55.870,1.479388970437867e-06,-58.29917526245117,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:11:55.870Z,,,,,
2025-09-05,10:13:21.623,1.481359049648745e-06,-58.29339599609375,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:13:21.623Z,,,,,
2025-09-05,10:14:47.375,1.4856634606985608e-06,-58.28079605102539,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:14:47.375Z,,,,,
2025-09-05,10:16:13.127,1.4872558722345275e-06,-58.27614212036133,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:16:13.127Z,,,,,
2025-09-05,10:17:38.879,1.4985556617830298e-06,-58.24327087402344,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:17:38.879Z,,,,,
2025-09-05,10:19:04.631,1.5072872656674008e-06,-58.218040466308594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:19:04.631Z,,,,,
2025-09-05,10:20:30.384,1.5011449931989773e-06,-58.235774993896484,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:20:30.384Z,,,,,
2025-09-05,10:21:56.136,1.5000337043602485e-06,-58.238990783691406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:21:56.136Z,,,,,
2025-09-05,10:23:21.888,1.4978443232394056e-06,-58.24533462524414,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:23:21.888Z,,,,,
2025-09-05,10:24:47.640,1.505060708950623e-06,-58.22446060180664,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:24:47.640Z,,,,,
2025-09-05,10:26:13.393,1.504411329733557e-06,-58.22633361816406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:26:13.393Z,,,,,
2025-09-05,10:27:39.145,1.5064379113027826e-06,-58.220489501953125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:27:39.145Z,,,,,
2025-09-05,10:29:04.897,1.503221369603125e-06,-58.22977066040039,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:29:04.897Z,,,,,
2025-09-05,10:30:30.649,1.5024426147647318e-06,-58.23202133178711,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:30:30.649Z,,,,,
2025-09-05,10:31:56.401,1.4921258753020084e-06,-58.26194381713867,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:31:56.401Z,,,,,
2025-09-05,10:33:22.154,1.4870107634123997e-06,-58.276859283447266,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:33:22.154Z,,,,,
2025-09-05,10:34:47.906,1.4803177919020527e-06,-58.296451568603516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:34:47.906Z,,,,,
2025-09-05,10:36:13.658,1.472053213547042e-06,-58.32076644897461,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:36:13.658Z,,,,,
2025-09-05,10:37:39.410,1.4750363561688573e-06,-58.311973571777344,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:37:39.410Z,,,,,
2025-09-05,10:39:05.163,1.483783194089483e-06,-58.28629684448242,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:39:05.163Z,,,,,
2025-09-05,10:40:30.916,1.5078113619892974e-06,-58.216529846191406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:40:30.916Z,,,,,
2025-09-05,10:41:56.669,1.52772054207162e-06,-58.15956115722656,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:41:56.669Z,,,,,
2025-09-05,10:43:22.422,1.53575263084349e-06,-58.13678741455078,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:43:22.422Z,,,,,
2025-09-05,10:44:48.174,1.5575818679280928e-06,-58.07549285888672,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:44:48.174Z,,,,,
2025-09-05,10:46:13.927,1.5687426184740616e-06,-58.04448318481445,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:46:13.927Z,,,,,
2025-09-05,10:47:39.680,1.5782417221998912e-06,-58.01826477050781,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:47:39.680Z,,,,,
2025-09-05,10:49:05.432,1.5835381645956659e-06,-58.00371551513672,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:49:05.432Z,,,,,
2025-09-05,10:50:31.185,1.5842670109122992e-06,-58.00171661376953,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:50:31.185Z,,,,,
2025-09-05,10:51:56.938,1.597021650923125e-06,-57.96689224243164,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:51:56.938Z,,,,,
2025-09-05,10:53:22.690,1.6009723822207889e-06,-57.95616149902344,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:53:22.690Z,,,,,
2025-09-05,10:54:48.442,1.6070871424744837e-06,-57.939605712890625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-05T00:54:48.442Z,,,,,
