Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),
2025-09-07,07:51:18.978,3.4485929063521326e-05,-44.62358093261719,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T21:51:18.978Z,,,,,
2025-09-07,07:52:44.729,3.459470099187456e-05,-44.60990524291992,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T21:52:44.729Z,,,,,
2025-09-07,07:54:10.480,3.456925696809776e-05,-44.61309814453125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T21:54:10.480Z,,,,,
2025-09-07,07:55:36.231,3.4550164855318144e-05,-44.61549758911133,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T21:55:36.231Z,,,,,
2025-09-07,07:57:01.982,3.460711377556436e-05,-44.60834503173828,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T21:57:01.982Z,,,,,
2025-09-07,07:58:27.733,3.459998333710246e-05,-44.6092414855957,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T21:58:27.733Z,,,,,
2025-09-07,07:59:53.484,3.463602115516551e-05,-44.60472106933594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T21:59:53.484Z,,,,,
2025-09-07,08:01:19.235,3.470775482128374e-05,-44.595733642578125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:01:19.235Z,,,,,
2025-09-07,08:02:44.985,3.470729643595405e-05,-44.59579086303711,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:02:44.985Z,,,,,
2025-09-07,08:04:10.736,3.4764692827593535e-05,-44.58861541748047,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:04:10.736Z,,,,,
2025-09-07,08:05:36.492,3.478561484371312e-05,-44.586002349853516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:05:36.492Z,,,,,
2025-09-07,08:07:02.243,3.4765242162393406e-05,-44.58854675292969,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:07:02.243Z,,,,,
2025-09-07,08:08:27.994,3.482853207970038e-05,-44.580650329589844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:08:27.994Z,,,,,
2025-09-07,08:09:53.744,3.487248977762647e-05,-44.57516860961914,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:09:53.744Z,,,,,
2025-09-07,08:11:19.495,3.475309495115653e-05,-44.590065002441406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:11:19.495Z,,,,,
2025-09-07,08:12:45.246,3.48341345670633e-05,-44.57994842529297,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:12:45.246Z,,,,,
2025-09-07,08:14:10.997,3.4871671232394874e-05,-44.57527160644531,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:14:10.997Z,,,,,
2025-09-07,08:15:36.748,3.47685236192774e-05,-44.588138580322266,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:15:36.748Z,,,,,
2025-09-07,08:17:02.498,3.465517875156365e-05,-44.602317810058594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:17:02.498Z,,,,,
2025-09-07,08:18:28.249,3.468701834208332e-05,-44.598331451416016,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:18:28.249Z,,,,,
2025-09-07,08:19:54.000,3.467222268227488e-05,-44.600181579589844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:19:54.000Z,,,,,
2025-09-07,08:21:19.750,3.4696004149736837e-05,-44.597206115722656,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:21:19.750Z,,,,,
2025-09-07,08:22:45.502,3.477983773336746e-05,-44.58672332763672,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:22:45.502Z,,,,,
2025-09-07,08:24:11.252,3.482917963992804e-05,-44.58056640625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:24:11.252Z,,,,,
2025-09-07,08:25:37.003,3.4830478398362175e-05,-44.580406188964844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:25:37.003Z,,,,,
2025-09-07,08:27:02.754,3.480926898191683e-05,-44.58304977416992,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:27:02.754Z,,,,,
2025-09-07,08:28:28.504,3.483843102003448e-05,-44.57941436767578,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:28:28.504Z,,,,,
2025-09-07,08:29:54.254,3.479454971966334e-05,-44.58488845825195,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:29:54.254Z,,,,,
2025-09-07,08:31:20.004,3.4763841540552676e-05,-44.588722229003906,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:31:20.004Z,,,,,
2025-09-07,08:32:45.754,3.483973705442622e-05,-44.57925033569336,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:32:45.754Z,,,,,
2025-09-07,08:34:11.504,3.4779943234752864e-05,-44.58671188354492,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:34:11.504Z,,,,,
2025-09-07,08:35:37.254,3.482035026536323e-05,-44.581668853759766,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:35:37.254Z,,,,,
2025-09-07,08:37:03.005,3.4831115044653416e-05,-44.580326080322266,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:37:03.005Z,,,,,
2025-09-07,08:38:28.755,3.49217516486533e-05,-44.56903839111328,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:38:28.755Z,,,,,
2025-09-07,08:39:54.506,3.49506335624028e-05,-44.56544876098633,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:39:54.506Z,,,,,
2025-09-07,08:41:20.256,3.496104181976989e-05,-44.56415557861328,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:41:20.256Z,,,,,
2025-09-07,08:42:46.007,3.4816028346540406e-05,-44.58220672607422,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:42:46.007Z,,,,,
2025-09-07,08:44:11.757,3.4748245525406674e-05,-44.59067153930664,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:44:11.757Z,,,,,
2025-09-07,08:45:37.508,3.4769120247801766e-05,-44.58806228637695,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:45:37.508Z,,,,,
2025-09-07,08:47:03.258,3.473105971352197e-05,-44.59281921386719,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:47:03.258Z,,,,,
2025-09-07,08:48:29.009,3.484113767626695e-05,-44.57907485961914,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:48:29.009Z,,,,,
2025-09-07,08:49:54.759,3.482590909698047e-05,-44.58097457885742,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:49:54.759Z,,,,,
2025-09-07,08:51:20.510,3.485789420665242e-05,-44.576988220214844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:51:20.510Z,,,,,
2025-09-07,08:52:46.261,3.478242069832049e-05,-44.586402893066406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:52:46.261Z,,,,,
2025-09-07,08:54:12.011,3.483378532109782e-05,-44.579994201660156,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:54:12.011Z,,,,,
2025-09-07,08:55:37.762,3.4818407584680244e-05,-44.5819091796875,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:55:37.762Z,,,,,
2025-09-07,08:57:03.512,3.4704673453234136e-05,-44.59611892700195,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:57:03.512Z,,,,,
2025-09-07,08:58:29.263,3.473422839306295e-05,-44.59242248535156,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:58:29.263Z,,,,,
2025-09-07,08:59:55.014,3.4652275644475594e-05,-44.602684020996094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T22:59:55.014Z,,,,,
2025-09-07,09:01:20.764,3.475197809166275e-05,-44.590206146240234,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:01:20.764Z,,,,,
2025-09-07,09:02:46.516,3.4686625440372154e-05,-44.59838104248047,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:02:46.516Z,,,,,
2025-09-07,09:04:12.268,3.471856689429842e-05,-44.594383239746094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:04:12.268Z,,,,,
2025-09-07,09:05:38.019,3.465601912466809e-05,-44.60221481323242,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:05:38.019Z,,,,,
2025-09-07,09:07:03.770,3.461767846602015e-05,-44.60702133178711,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:07:03.770Z,,,,,
2025-09-07,09:08:29.522,3.4660330129554495e-05,-44.6016731262207,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:08:29.522Z,,,,,
2025-09-07,09:09:55.273,3.4662120015127584e-05,-44.60144805908203,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:09:55.273Z,,,,,
2025-09-07,09:11:21.024,3.520193058648147e-05,-44.53433609008789,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:11:21.024Z,,,,,
2025-09-07,09:12:46.775,3.512974944896996e-05,-44.543251037597656,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:12:46.775Z,,,,,
2025-09-07,09:14:12.526,3.462045424384996e-05,-44.60667419433594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:14:12.526Z,,,,,
2025-09-07,09:15:38.277,3.433069650782272e-05,-44.64317321777344,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:15:38.277Z,,,,,
2025-09-07,09:17:04.029,3.428975469432771e-05,-44.64835739135742,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:17:04.029Z,,,,,
2025-09-07,09:18:29.779,3.434544851188548e-05,-44.64130783081055,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:18:29.779Z,,,,,
2025-09-07,09:19:55.530,3.439808278926648e-05,-44.63465881347656,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:19:55.530Z,,,,,
2025-09-07,09:21:21.281,3.4371223591733724e-05,-44.6380500793457,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:21:21.281Z,,,,,
2025-09-07,09:22:47.032,3.454620673437603e-05,-44.615997314453125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:22:47.032Z,,,,,
2025-09-07,09:24:12.783,3.4427735954523087e-05,-44.630916595458984,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:24:12.783Z,,,,,
2025-09-07,09:25:38.533,3.424099486437626e-05,-44.654537200927734,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:25:38.533Z,,,,,
2025-09-07,09:27:04.284,3.423733505769633e-05,-44.654998779296875,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:27:04.284Z,,,,,
2025-09-07,09:28:30.035,3.417522748350166e-05,-44.66288757324219,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:28:30.035Z,,,,,
2025-09-07,09:29:55.786,3.411561556276865e-05,-44.670467376708984,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:29:55.786Z,,,,,
2025-09-07,09:31:21.537,3.389801349840127e-05,-44.69825744628906,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:31:21.537Z,,,,,
2025-09-07,09:32:47.287,3.386561729712412e-05,-44.70241165161133,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:32:47.287Z,,,,,
2025-09-07,09:34:13.038,3.3975313272094354e-05,-44.6883659362793,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:34:13.038Z,,,,,
2025-09-07,09:35:38.789,3.456557897152379e-05,-44.61355972290039,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:35:38.789Z,,,,,
2025-09-07,09:37:04.539,3.437063060118817e-05,-44.638126373291016,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:37:04.539Z,,,,,
2025-09-07,09:38:30.289,3.4789809433277696e-05,-44.585479736328125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:38:30.289Z,,,,,
2025-09-07,09:39:56.039,3.506309076328762e-05,-44.55149841308594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:39:56.039Z,,,,,
2025-09-07,09:41:21.789,3.5128643503412604e-05,-44.54338455200195,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:41:21.789Z,,,,,
2025-09-07,09:42:47.539,3.523531631799415e-05,-44.53022003173828,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:42:47.539Z,,,,,
2025-09-07,09:44:13.290,3.5224613384343684e-05,-44.53153610229492,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:44:13.290Z,,,,,
2025-09-07,09:45:39.040,3.5251054214313626e-05,-44.52827835083008,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:45:39.040Z,,,,,
2025-09-07,09:47:04.790,3.5055563785135746e-05,-44.55242919921875,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:47:04.790Z,,,,,
2025-09-07,09:48:30.541,3.510791066219099e-05,-44.54595184326172,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:48:30.541Z,,,,,
2025-09-07,09:49:56.291,3.4980334021383896e-05,-44.56175994873047,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:49:56.291Z,,,,,
2025-09-07,09:51:22.042,3.4999349736608565e-05,-44.55939865112305,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:51:22.042Z,,,,,
2025-09-07,09:52:47.793,3.502857725834474e-05,-44.5557746887207,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:52:47.793Z,,,,,
2025-09-07,09:54:13.543,3.50451773556415e-05,-44.55371856689453,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:54:13.543Z,,,,,
2025-09-07,09:55:39.294,3.500323145999573e-05,-44.55891799926758,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:55:39.294Z,,,,,
2025-09-07,09:57:05.044,3.498555452097207e-05,-44.56111145019531,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:57:05.044Z,,,,,
2025-09-07,09:58:30.795,3.5011908039450645e-05,-44.55784225463867,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:58:30.795Z,,,,,
2025-09-07,09:59:56.545,3.505457425490022e-05,-44.552555084228516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-06T23:59:56.545Z,,,,,
2025-09-07,10:01:22.296,3.512160765239969e-05,-44.544254302978516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:01:22.296Z,,,,,
2025-09-07,10:02:48.047,3.501303945085965e-05,-44.557701110839844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:02:48.047Z,,,,,
2025-09-07,10:04:13.798,3.5002587537746876e-05,-44.558998107910156,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:04:13.798Z,,,,,
2025-09-07,10:05:39.548,3.492890755296685e-05,-44.56814956665039,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:05:39.548Z,,,,,
2025-09-07,10:07:05.299,3.4889897506218404e-05,-44.573001861572266,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:07:05.299Z,,,,,
2025-09-07,10:08:31.049,3.4913977287942544e-05,-44.57000732421875,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:08:31.049Z,,,,,
2025-09-07,10:09:56.800,3.489474329398945e-05,-44.5723991394043,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:09:56.800Z,,,,,
2025-09-07,10:11:22.552,3.492058385745622e-05,-44.569183349609375,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:11:22.552Z,,,,,
2025-09-07,10:12:48.303,3.490074595902115e-05,-44.571651458740234,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:12:48.303Z,,,,,
2025-09-07,10:14:14.054,3.4931337722809985e-05,-44.567848205566406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:14:14.054Z,,,,,
2025-09-07,10:15:39.806,3.4955250157509e-05,-44.564876556396484,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:15:39.806Z,,,,,
2025-09-07,10:17:05.557,3.502280014799908e-05,-44.55649185180664,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:17:05.557Z,,,,,
2025-09-07,10:18:31.308,3.501016180962324e-05,-44.55805969238281,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:18:31.308Z,,,,,
2025-09-07,10:19:57.059,3.512119292281568e-05,-44.544307708740234,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:19:57.059Z,,,,,
2025-09-07,10:21:22.810,3.520221798680723e-05,-44.534297943115234,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:21:22.810Z,,,,,
2025-09-07,10:22:48.561,3.5291133826831356e-05,-44.523345947265625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:22:48.561Z,,,,,
2025-09-07,10:24:14.312,3.5193937947042286e-05,-44.53532028198242,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:24:14.312Z,,,,,
2025-09-07,10:25:40.063,3.531749825924635e-05,-44.52009963989258,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:25:40.063Z,,,,,
2025-09-07,10:27:05.814,3.52660717908293e-05,-44.52642822265625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:27:05.814Z,,,,,
2025-09-07,10:28:31.565,3.514802301651798e-05,-44.540992736816406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:28:31.565Z,,,,,
2025-09-07,10:29:57.316,3.517497316352092e-05,-44.537662506103516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:29:57.316Z,,,,,
2025-09-07,10:31:23.067,3.5072713217232376e-05,-44.5503044128418,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:31:23.067Z,,,,,
2025-09-07,10:32:48.818,3.513259798637591e-05,-44.54289627075195,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:32:48.818Z,,,,,
2025-09-07,10:34:14.568,3.5129975003656e-05,-44.54322052001953,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:34:14.568Z,,,,,
2025-09-07,10:35:40.319,3.502394974930212e-05,-44.55634689331055,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:35:40.319Z,,,,,
2025-09-07,10:37:06.070,3.502497202134691e-05,-44.55622100830078,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:37:06.070Z,,,,,
2025-09-07,10:38:31.821,3.506231587380171e-05,-44.55159378051758,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:38:31.821Z,,,,,
2025-09-07,10:39:57.572,3.504836786305532e-05,-44.553321838378906,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:39:57.572Z,,,,,
2025-09-07,10:41:23.322,3.5013374144909903e-05,-44.55765914916992,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:41:23.322Z,,,,,
2025-09-07,10:42:49.073,3.4971504646819085e-05,-44.56285858154297,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:42:49.073Z,,,,,
2025-09-07,10:44:14.824,3.495946657494642e-05,-44.564353942871094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:44:14.824Z,,,,,
2025-09-07,10:45:40.574,3.49494548572693e-05,-44.56559753417969,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:45:40.574Z,,,,,
2025-09-07,10:47:06.325,3.4842574677895755e-05,-44.57889938354492,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:47:06.325Z,,,,,
2025-09-07,10:48:32.076,3.4757234971039e-05,-44.58954620361328,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:48:32.076Z,,,,,
2025-09-07,10:49:57.826,3.4826975024770945e-05,-44.580841064453125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:49:57.826Z,,,,,
2025-09-07,10:51:23.577,3.492778341751546e-05,-44.56829071044922,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:51:23.577Z,,,,,
2025-09-07,10:52:49.328,3.4899763704743236e-05,-44.571773529052734,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:52:49.328Z,,,,,
2025-09-07,10:54:15.078,3.498656224110164e-05,-44.56098556518555,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:54:15.078Z,,,,,
2025-09-07,10:55:40.829,3.5020628274651244e-05,-44.556758880615234,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:55:40.829Z,,,,,
2025-09-07,10:57:06.580,3.503223342704587e-05,-44.555320739746094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:57:06.580Z,,,,,
2025-09-07,10:58:32.331,3.501959872664884e-05,-44.556888580322266,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:58:32.331Z,,,,,
2025-09-07,10:59:58.081,3.4990491258213297e-05,-44.56050109863281,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T00:59:58.081Z,,,,,
2025-09-07,11:01:23.832,3.5025837860303e-05,-44.556114196777344,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T01:01:23.832Z,,,,,
2025-09-07,11:02:49.583,3.508275403873995e-05,-44.54906463623047,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T01:02:49.583Z,,,,,
2025-09-07,11:04:15.333,3.536260555847548e-05,-44.514556884765625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T01:04:15.333Z,,,,,
2025-09-07,11:05:41.085,3.539523822837509e-05,-44.51055145263672,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T01:05:41.085Z,,,,,
2025-09-07,11:07:06.835,3.5329063393874094e-05,-44.518680572509766,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T01:07:06.835Z,,,,,
2025-09-07,11:08:32.586,3.534623101586476e-05,-44.51656723022461,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T01:08:32.586Z,,,,,
2025-09-07,11:09:58.337,3.531790935085155e-05,-44.520050048828125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T01:09:58.337Z,,,,,
2025-09-07,11:11:24.088,3.453638419159688e-05,-44.61723327636719,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T01:11:24.088Z,,,,,
2025-09-07,11:12:49.838,3.413214653846808e-05,-44.668365478515625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-07T01:12:49.838Z,,,,,
