Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),
2025-09-13,13:54:05.743,1.1500054597490816e-06,-59.393001556396484,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T03:54:05.743Z,,,,,
2025-09-13,13:55:31.494,1.147440229942731e-06,-59.4026985168457,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T03:55:31.494Z,,,,,
2025-09-13,13:56:57.245,1.1482452464406379e-06,-59.399654388427734,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T03:56:57.245Z,,,,,
2025-09-13,13:58:22.995,1.1503694850034663e-06,-59.39162826538086,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T03:58:22.995Z,,,,,
2025-09-13,13:59:48.746,1.1477388852654258e-06,-59.40156936645508,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T03:59:48.746Z,,,,,
2025-09-13,14:01:14.497,1.150327079812996e-06,-59.391788482666016,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:01:14.497Z,,,,,
2025-09-13,14:02:40.248,1.1480533430585638e-06,-59.4003791809082,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:02:40.248Z,,,,,
2025-09-13,14:04:05.998,1.149566742242314e-06,-59.394657135009766,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:04:05.998Z,,,,,
2025-09-13,14:05:31.749,1.148772412307153e-06,-59.39765930175781,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:05:31.749Z,,,,,
2025-09-13,14:06:57.499,1.1506147075124318e-06,-59.39070129394531,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:06:57.499Z,,,,,
2025-09-13,14:08:23.251,1.1487194342407747e-06,-59.39786148071289,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:08:23.251Z,,,,,
2025-09-13,14:09:49.002,1.1502562529130955e-06,-59.39205551147461,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:09:49.002Z,,,,,
2025-09-13,14:11:14.753,1.1517669236127404e-06,-59.3863525390625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:11:14.753Z,,,,,
2025-09-13,14:12:40.504,1.148349724644504e-06,-59.39925765991211,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:12:40.504Z,,,,,
2025-09-13,14:14:06.254,1.1489846656331792e-06,-59.39685821533203,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:14:06.254Z,,,,,
2025-09-13,14:15:32.005,1.1507313502079342e-06,-59.3902587890625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:15:32.005Z,,,,,
2025-09-13,14:16:57.756,1.1486476978461724e-06,-59.39813232421875,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:16:57.756Z,,,,,
2025-09-13,14:18:23.507,1.1481070032459684e-06,-59.400177001953125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:18:23.507Z,,,,,
2025-09-13,14:19:49.258,1.1473183576526935e-06,-59.403160095214844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:19:49.258Z,,,,,
2025-09-13,14:21:15.009,1.1496184697534773e-06,-59.39446258544922,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:21:15.009Z,,,,,
2025-09-13,14:22:40.759,1.150369143942953e-06,-59.39162826538086,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:22:40.759Z,,,,,
2025-09-13,14:24:06.510,1.1492553539937944e-06,-59.395835876464844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:24:06.510Z,,,,,
2025-09-13,14:25:32.261,1.1509279147503548e-06,-59.38951873779297,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:25:32.261Z,,,,,
2025-09-13,14:26:58.012,1.1511780257933424e-06,-59.38857650756836,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:26:58.012Z,,,,,
2025-09-13,14:28:23.762,1.1489845519463415e-06,-59.39685821533203,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:28:23.762Z,,,,,
2025-09-13,14:29:49.513,1.151508172370086e-06,-59.3873291015625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:29:49.513Z,,,,,
2025-09-13,14:31:15.264,1.1513357094372623e-06,-59.38798141479492,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:31:15.264Z,,,,,
2025-09-13,14:32:41.015,1.1506608643685468e-06,-59.390525817871094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:32:41.015Z,,,,,
2025-09-13,14:34:06.765,1.1532322332641343e-06,-59.38083267211914,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:34:06.765Z,,,,,
2025-09-13,14:35:32.516,1.1508573152241297e-06,-59.38978576660156,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:35:32.516Z,,,,,
2025-09-13,14:36:58.267,1.1506214150358574e-06,-59.39067459106445,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:36:58.267Z,,,,,
2025-09-13,14:38:24.018,1.150024104390468e-06,-59.39292907714844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:38:24.018Z,,,,,
2025-09-13,14:39:49.768,1.151423589362821e-06,-59.38764953613281,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:39:49.768Z,,,,,
2025-09-13,14:41:15.519,1.1498045751068275e-06,-59.393760681152344,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:41:15.519Z,,,,,
2025-09-13,14:42:41.270,1.1512430546645191e-06,-59.388328552246094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:42:41.270Z,,,,,
2025-09-13,14:44:07.021,1.150111529568676e-06,-59.392601013183594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:44:07.021Z,,,,,
2025-09-13,14:45:32.772,1.1497577361296862e-06,-59.39393615722656,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:45:32.772Z,,,,,
2025-09-13,14:46:58.523,1.1508085435707471e-06,-59.38996887207031,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:46:58.523Z,,,,,
2025-09-13,14:48:24.274,1.1508037687235628e-06,-59.38998794555664,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:48:24.274Z,,,,,
2025-09-13,14:49:50.025,1.151379137809272e-06,-59.3878173828125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:49:50.025Z,,,,,
2025-09-13,14:51:15.776,1.1519503004819853e-06,-59.38566207885742,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:51:15.776Z,,,,,
2025-09-13,14:52:41.527,1.1526090020197444e-06,-59.3831787109375,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:52:41.527Z,,,,,
2025-09-13,14:54:07.278,1.1518515066200052e-06,-59.38603591918945,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:54:07.278Z,,,,,
2025-09-13,14:55:33.030,1.1526550451890216e-06,-59.38300704956055,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:55:33.030Z,,,,,
2025-09-13,14:56:58.780,1.1531254813235137e-06,-59.38123321533203,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:56:58.780Z,,,,,
2025-09-13,14:58:24.531,1.1521849501150427e-06,-59.3847770690918,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:58:24.531Z,,,,,
2025-09-13,14:59:50.281,1.1507680710565182e-06,-59.39012145996094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T04:59:50.281Z,,,,,
2025-09-13,15:01:16.034,1.151741344074253e-06,-59.386451721191406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:01:16.034Z,,,,,
2025-09-13,15:02:41.783,1.1519925919856178e-06,-59.385501861572266,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:02:41.783Z,,,,,
2025-09-13,15:04:07.534,1.1522340628289385e-06,-59.38459396362305,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:04:07.534Z,,,,,
2025-09-13,15:05:33.285,1.1514960078784497e-06,-59.38737487792969,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:05:33.285Z,,,,,
2025-09-13,15:06:59.036,1.153815105681133e-06,-59.378639221191406,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:06:59.036Z,,,,,
2025-09-13,15:08:24.786,1.1522831755428342e-06,-59.38440704345703,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:08:24.786Z,,,,,
2025-09-13,15:09:50.539,1.1541294497874333e-06,-59.37745666503906,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:09:50.539Z,,,,,
2025-09-13,15:11:16.288,1.1536710644577397e-06,-59.379180908203125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:11:16.288Z,,,,,
2025-09-13,15:12:42.039,1.1520031648615259e-06,-59.38546371459961,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:12:42.039Z,,,,,
2025-09-13,15:14:07.790,1.1519273357407656e-06,-59.38574981689453,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:14:07.790Z,,,,,
2025-09-13,15:15:33.541,1.1537875934664044e-06,-59.37874221801758,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:15:33.541Z,,,,,
2025-09-13,15:16:59.291,1.1528843515407061e-06,-59.38214111328125,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:16:59.291Z,,,,,
2025-09-13,15:18:25.041,1.154474261966243e-06,-59.376155853271484,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:18:25.041Z,,,,,
2025-09-13,15:19:50.792,1.153621496996493e-06,-59.37936782836914,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:19:50.792Z,,,,,
2025-09-13,15:21:16.543,1.1558490768948104e-06,-59.37099075317383,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:21:16.543Z,,,,,
2025-09-13,15:22:42.294,1.1534451687111869e-06,-59.38003158569336,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:22:42.294Z,,,,,
2025-09-13,15:24:08.044,1.1551252327990369e-06,-59.37371063232422,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:24:08.044Z,,,,,
2025-09-13,15:25:33.795,1.1534860959727666e-06,-59.37987518310547,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:25:33.795Z,,,,,
2025-09-13,15:26:59.545,1.1555007404240314e-06,-59.37229919433594,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:26:59.545Z,,,,,
2025-09-13,15:28:25.297,1.154249616774905e-06,-59.37700271606445,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:28:25.297Z,,,,,
2025-09-13,15:29:51.047,1.155228915195039e-06,-59.37331771850586,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:29:51.047Z,,,,,
2025-09-13,15:31:16.798,1.1551541092558182e-06,-59.373600006103516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:31:16.798Z,,,,,
2025-09-13,15:32:42.548,1.1535993280631374e-06,-59.379451751708984,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:32:42.548Z,,,,,
2025-09-13,15:34:08.299,1.1553054264368257e-06,-59.37303161621094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:34:08.299Z,,,,,
2025-09-13,15:35:34.051,1.1547435860848054e-06,-59.375144958496094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:35:34.051Z,,,,,
2025-09-13,15:36:59.801,1.155479253611702e-06,-59.372379302978516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:36:59.801Z,,,,,
2025-09-13,15:38:25.552,1.1546799214556813e-06,-59.37538528442383,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:38:25.552Z,,,,,
2025-09-13,15:39:51.302,1.154733126895735e-06,-59.37518310546875,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:39:51.302Z,,,,,
2025-09-13,15:41:17.053,1.1563588486751541e-06,-59.36907196044922,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:41:17.053Z,,,,,
2025-09-13,15:42:42.804,1.15579371140484e-06,-59.37119674682617,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:42:42.804Z,,,,,
2025-09-13,15:44:08.556,1.1543187383722397e-06,-59.37674331665039,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:44:08.556Z,,,,,
2025-09-13,15:45:34.305,1.1552098158063018e-06,-59.373390197753906,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:45:34.305Z,,,,,
2025-09-13,15:47:00.056,1.156600660578988e-06,-59.3681640625,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:47:00.056Z,,,,,
2025-09-13,15:48:25.807,1.1546576388354879e-06,-59.37546920776367,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:48:25.807Z,,,,,
2025-09-13,15:49:51.558,1.1545693041625782e-06,-59.37580108642578,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:49:51.558Z,,,,,
2025-09-13,15:51:17.309,1.154411734205496e-06,-59.37639236450195,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:51:17.309Z,,,,,
2025-09-13,15:52:43.060,1.1549939245014684e-06,-59.374202728271484,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:52:43.060Z,,,,,
2025-09-13,15:54:08.811,1.1554659522516886e-06,-59.37242889404297,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:54:08.811Z,,,,,
2025-09-13,15:55:34.562,1.155706286226632e-06,-59.371524810791016,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:55:34.562Z,,,,,
2025-09-13,15:57:00.313,1.1551926490938058e-06,-59.37345504760742,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:57:00.313Z,,,,,
2025-09-13,15:58:26.064,1.1545491815923015e-06,-59.375877380371094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:58:26.064Z,,,,,
2025-09-13,15:59:51.815,1.1545633924470167e-06,-59.37582015991211,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T05:59:51.815Z,,,,,
2025-09-13,16:01:17.566,1.1544344715730404e-06,-59.37630844116211,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:01:17.566Z,,,,,
2025-09-13,16:02:43.317,1.1550048384378897e-06,-59.37416076660156,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:02:43.317Z,,,,,
2025-09-13,16:04:09.068,1.1559884569578571e-06,-59.37046432495117,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:04:09.068Z,,,,,
2025-09-13,16:05:34.819,1.1552193655006704e-06,-59.373355865478516,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:05:34.819Z,,,,,
2025-09-13,16:07:00.570,1.155137852038024e-06,-59.373661041259766,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:07:00.570Z,,,,,
2025-09-13,16:08:26.321,1.1555388255146681e-06,-59.372154235839844,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:08:26.321Z,,,,,
2025-09-13,16:09:52.072,1.1558960295587895e-06,-59.370811462402344,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:09:52.072Z,,,,,
2025-09-13,16:11:17.823,1.1561767223611241e-06,-59.36975860595703,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:11:17.823Z,,,,,
2025-09-13,16:12:43.574,1.1570034530450357e-06,-59.36665344238281,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:12:43.574Z,,,,,
2025-09-13,16:14:09.325,1.1583192645048257e-06,-59.361717224121094,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:14:09.325Z,,,,,
2025-09-13,16:15:35.075,1.155427412413701e-06,-59.37257385253906,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:15:35.075Z,,,,,
2025-09-13,16:17:00.826,1.156681150860095e-06,-59.367862701416016,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:17:00.826Z,,,,,
2025-09-13,16:18:26.577,1.15629518404603e-06,-59.36931228637695,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:18:26.577Z,,,,,
2025-09-13,16:19:52.328,1.1564245596673572e-06,-59.36882781982422,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:19:52.328Z,,,,,
2025-09-13,16:21:18.078,1.1571096365514677e-06,-59.36625289916992,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:21:18.078Z,,,,,
2025-09-13,16:22:43.829,1.1581004173422116e-06,-59.3625373840332,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:22:43.829Z,,,,,
2025-09-13,16:24:09.580,1.1563313364604255e-06,-59.369178771972656,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:24:09.580Z,,,,,
2025-09-13,16:25:35.330,1.1564982287382009e-06,-59.36854934692383,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:25:35.330Z,,,,,
2025-09-13,16:27:01.080,1.1576838687687996e-06,-59.36410140991211,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:27:01.080Z,,,,,
2025-09-13,16:28:26.830,1.1575569942579023e-06,-59.36457443237305,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:28:26.830Z,,,,,
2025-09-13,16:29:52.581,1.158265604317421e-06,-59.36191940307617,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:29:52.581Z,,,,,
2025-09-13,16:31:18.331,1.1593382396313245e-06,-59.3578987121582,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:31:18.331Z,,,,,
2025-09-13,16:32:44.082,1.156355210696347e-06,-59.36908721923828,,,,,,,,,,,,,,,,,,,,0,0,0,0,2025-09-13T06:32:44.082Z,,,,,
